order	season	zone	orderNumber	group	redCollegeName	redTeamName	blueCollegeName	blueTeamName	redSideWinGameCount	blueSideWinGameCount
1120	2018	中部	74	半决赛	华中科技大学	狼牙	东北林业大学	领志科技Ares	0	2
1121	2018	中部	75	半决赛	中国矿业大学	CUBOT	同济大学	Super Power	2	1
1122	2018	中部	76	季军赛	华中科技大学	狼牙	同济大学	Super Power	3	0
1123	2018	中部	77	决赛	东北林业大学	领志科技Ares	中国矿业大学	CUBOT	3	0
1124	2018	总决赛	1	小组赛A	太原科技大学	NewMaker	新加坡南洋理工大学	MECATRON	2	0
1125	2018	总决赛	2	小组赛B	北京理工大学（珠海）	高巨毅恒	东北林业大学	领志科技Ares	1	1
1126	2018	总决赛	3	小组赛C	福建工程学院	万维能电	同济大学	SuperPower	0	2
1127	2018	总决赛	4	小组赛D	浙江纺织服装职业技术学院	Robofuture	东北大学	TDT	0	2
1128	2018	总决赛	5	小组赛E	山东科技大学	SmartRobot	北方工业大学	DreamTeam	1	1
1129	2018	总决赛	6	小组赛F	太原理工大学	TRoMaC	南京理工大学	Alliance	1	1
1130	2018	总决赛	7	小组赛G	大连交通大学	TOE	华中科技大学	狼牙	2	0
1131	2018	总决赛	8	小组赛H	上海交通大学	交龙	中央民族大学	参北斗	0	2
1132	2018	总决赛	9	小组赛A	电子科技大学	One Point Five X	中国石油大学（北京）	SPR	2	0
1133	2018	总决赛	10	小组赛B	华北科技学院	Storms	太原工业学院	火线	1	1
1134	2018	总决赛	11	小组赛C	燕山大学	YSU Eagle	福冈联合大学	FUKUOKA NIWAKA	0	2
1135	2018	总决赛	12	小组赛D	弗吉尼亚理工大学	RoboGrinder	哈尔滨工业大学	l Hiter	0	2
1136	2018	总决赛	13	小组赛E	深圳大学	RobotPilots	西安交通大学	笃行	2	0
1137	2018	总决赛	14	小组赛F	香港科技大学	ENTERPRIZE	华北理工大学	Dig up	2	0
1138	2018	总决赛	15	小组赛G	桂林电子科技大学	Evolution	中国矿业大学	CUBOT	0	2
1139	2018	总决赛	16	小组赛H	佛山科学技术学院	醒狮	华南理工大学	华南虎	0	2
1140	2018	总决赛	17	小组赛A	中国石油大学（北京）	SPR	太原科技大学	NewMaker	1	1
1141	2018	总决赛	18	小组赛B	太原工业学院	火线	北京理工大学（珠海）	高巨毅恒	2	0
1142	2018	总决赛	19	小组赛C	福冈联合大学	FUKUOKA NIWAKA	福建工程学院	万维能电	2	0
1143	2018	总决赛	20	小组赛D	哈尔滨工业大学	l Hiter	浙江纺织服装职业技术学院	Robofuture	1	1
1144	2018	总决赛	21	小组赛E	西安交通大学	笃行	山东科技大学	SmartRobot	0	2
1145	2018	总决赛	22	小组赛F	华北理工大学	Dig up	太原理工大学	TRoMaC	0	2
1146	2018	总决赛	23	小组赛G	中国矿业大学	CUBOT	大连交通大学	TOE	2	0
1147	2018	总决赛	24	小组赛H	华南理工大学	华南虎	上海交通大学	交龙	2	0
1148	2018	总决赛	25	小组赛A	电子科技大学	One Point Five X	新加坡南洋理工大学	MECATRON	2	0
1149	2018	总决赛	26	小组赛B	华北科技学院	Storms	东北林业大学	领志科技Ares	2	0
1150	2018	总决赛	27	小组赛C	燕山大学	YSU Eagle	同济大学	SuperPower	1	1
1151	2018	总决赛	28	小组赛D	弗吉尼亚理工大学	RoboGrinder	东北大学	TDT	0	2
1152	2018	总决赛	29	小组赛E	深圳大学	RobotPilots	北方工业大学	DreamTeam	1	1
1153	2018	总决赛	30	小组赛F	香港科技大学	ENTERPRIZE	南京理工大学	Alliance	0	2
1154	2018	总决赛	31	小组赛G	桂林电子科技大学	Evolution	华中科技大学	狼牙	2	0
1155	2018	总决赛	32	小组赛H	佛山科学技术学院	醒狮	中央民族大学	参北斗	1	1
1156	2018	总决赛	33	小组赛A	太原科技大学	NewMaker	电子科技大学	One Point Five X	0	2
1157	2018	总决赛	34	小组赛B	北京理工大学（珠海）	高巨毅恒	华北科技学院	Storms	1	1
1158	2018	总决赛	35	小组赛C	福建工程学院	万维能电	燕山大学	YSU Eagle	2	0
1159	2018	总决赛	36	小组赛D	浙江纺织服装职业技术学院	Robofuture	弗吉尼亚理工大学	RoboGrinder	2	0
1160	2018	总决赛	37	小组赛E	山东科技大学	SmartRobot	深圳大学	RobotPilots	1	1
1161	2018	总决赛	38	小组赛F	太原理工大学	TRoMaC	香港科技大学	ENTERPRIZE	2	0
1162	2018	总决赛	39	小组赛G	大连交通大学	TOE	桂林电子科技大学	Evolution	2	0
1163	2018	总决赛	40	小组赛H	上海交通大学	交龙	佛山科学技术学院	醒狮	2	0
1164	2018	总决赛	41	小组赛A	新加坡南洋理工大学	MECATRON	中国石油大学（北京）	SPR	0	2
1165	2018	总决赛	42	小组赛B	东北林业大学	领志科技Ares	太原工业学院	火线	0	2
1166	2018	总决赛	43	小组赛C	同济大学	SuperPower	福冈联合大学	FUKUOKA NIWAKA	1	1
1167	2018	总决赛	44	小组赛D	东北大学	TDT	哈尔滨工业大学	l Hiter	0	2
1168	2018	总决赛	45	小组赛E	北方工业大学	DreamTeam	西安交通大学	笃行	2	0
1169	2018	总决赛	46	小组赛F	南京理工大学	Alliance	华北理工大学	Dig up	2	0
1170	2018	总决赛	47	小组赛G	华中科技大学	狼牙	中国矿业大学	CUBOT	0	2
1171	2018	总决赛	48	小组赛H	中央民族大学	参北斗	华南理工大学	华南虎	0	2
1172	2018	总决赛	49	16进8淘汰赛	电子科技大学	One Point Five X	华北科技学院	Storms	2	1
1173	2018	总决赛	50	16进8淘汰赛	东北大学	TDT	福冈联合大学	FUKUOKA NIWAKA	2	0
1174	2018	总决赛	51	16进8淘汰赛	山东科技大学	SmartRobot	南京理工大学	Alliance	2	0
1175	2018	总决赛	52	16进8淘汰赛	中央民族大学	参北斗	中国矿业大学	CUBOT	0	2
1176	2018	总决赛	53	16进8淘汰赛	太原科技大学	NewMaker	太原工业学院	火线	0	2
1177	2018	总决赛	54	16进8淘汰赛	哈尔滨工业大学	l Hiter	同济大学	SuperPower	2	0
1178	2018	总决赛	55	16进8淘汰赛	北方工业大学	DreamTeam	太原理工大学	TRoMaC	2	0
1179	2018	总决赛	56	16进8淘汰赛	华南理工大学	华南虎	大连交通大学	TOE	2	0
1180	2018	总决赛	57	胜者组第一轮•8强争夺赛	电子科技大学	One Point Five X	东北大学	TDT	1	2
1181	2018	总决赛	58	胜者组第一轮•8强争夺赛	山东科技大学	SmartRobot	中国矿业大学	CUBOT	0	2
1182	2018	总决赛	59	胜者组第一轮•8强争夺赛	太原工业学院	火线	哈尔滨工业大学	l Hiter	0	2
1183	2018	总决赛	60	胜者组第一轮•8强争夺赛	北方工业大学	DreamTeam	华南理工大学	华南虎	0	2
1184	2018	总决赛	61	败者组第一轮	华北科技学院	Storms	福冈联合大学	FUKUOKA NIWAKA	2	0
1185	2018	总决赛	62	败者组第一轮	南京理工大学	Alliance	中央民族大学	参北斗	2	0
1186	2018	总决赛	63	败者组第一轮	太原科技大学	NewMaker	同济大学	SuperPower	2	1
1187	2018	总决赛	64	败者组第一轮	太原理工大学	TRoMaC	大连交通大学	TOE	0	2
1188	2018	总决赛	65	败者组第二轮•8强争夺赛	太原工业学院	火线	华北科技学院	Storms	2	0
1189	2018	总决赛	66	败者组第二轮•8强争夺赛	南京理工大学	Alliance	北方工业大学	DreamTeam	0	2
1190	2018	总决赛	67	败者组第二轮•8强争夺赛	电子科技大学	One Point Five X	太原科技大学	NewMaker	2	0
1191	2018	总决赛	68	败者组第二轮•8强争夺赛	大连交通大学	TOE	山东科技大学	SmartRobot	2	0
1192	2018	总决赛	69	胜者组第二轮•4强争夺赛	东北大学	TDT	中国矿业大学	CUBOT	2	0
1193	2018	总决赛	70	胜者组第二轮•4强争夺赛	哈尔滨工业大学	l Hiter	华南理工大学	华南虎	0	2
1194	2018	总决赛	71	败者组第三轮	太原工业学院	火线	北方工业大学	DreamTeam	0	2
1195	2018	总决赛	72	败者组第三轮	电子科技大学	One Point Five X	大连交通大学	TOE	2	1
1196	2018	总决赛	73	败者组第四轮•4强争夺赛	中国矿业大学	CUBOT	北方工业大学	DreamTeam	2	0
1197	2018	总决赛	74	败者组第四轮•4强争夺赛	电子科技大学	One Point Five X	哈尔滨工业大学	l Hiter	0	2
1198	2018	总决赛	75	半决赛	华南理工大学	华南虎	中国矿业大学	CUBOT	3	1
1199	2018	总决赛	76	半决赛	哈尔滨工业大学	l Hiter	东北大学	TDT	2	3
1200	2018	总决赛	77	季军赛	中国矿业大学	CUBOT	哈尔滨工业大学	l Hiter	3	2
1201	2018	总决赛	78	决赛	华南理工大学	华南虎	东北大学	TDT	3	1
1202	2019	北部	1	小组赛A	北方工业大学	DreamTeam	北京科技大学	Reborn	1	1
1203	2019	北部	2	小组赛B	大连交通大学	TOE	燕山大学	燕鹰	2	0
1204	2019	北部	3	小组赛C	东北大学	T-DT	济宁学院	凌云	2	0
1205	2019	北部	4	小组赛D	中国石油大学（北京）	SPR	天津大学	北洋机甲	2	0
1206	2019	北部	5	小组赛E	中央民族大学	参北斗	河北轨道运输职业技术学院	奇点智联	2	0
1207	2019	北部	6	小组赛F	哈尔滨工业大学	斯坦德 I Hiter	郑州大学	WG SPARK	1	1
1208	2019	北部	7	小组赛G	华北科技学院	风暴	北京航空航天大学	Robo_MONSTER	2	0
1209	2019	北部	8	小组赛H	山东科技大学	SmartRobot	哈尔滨理工大学	A.I.R.	2	0
1210	2019	北部	9	小组赛A	河北科技大学	Actor&Thinker	哈尔滨工程大学	创梦之翼	1	1
1211	2019	北部	10	小组赛B	桂林电子科技大学北海校区	Gtinder	沈阳航空航天大学	SH黑鹰	0	2
1212	2019	北部	11	小组赛C	黄冈师范学院	HDR	中科大-哈理工荣成	LVCMOS	2	0
1213	2019	北部	12	小组赛D	潍坊科技学院	AIC	上海科技大学	Magicians	1	1
1214	2019	北部	13	小组赛E	西南交通大学	复兴号	哈尔滨工业大学（威海）	HERO	0	2
1215	2019	北部	14	小组赛F	北京理工大学	追梦	广东交通职业技术学院	晴天	2	0
1216	2019	北部	15	小组赛G	华北理工大学	Horizon	上海大学	SRM	2	0
1217	2019	北部	16	小组赛H	防灾科技学院	思玄	沈阳理工大学	Ambition	1	1
1218	2019	北部	17	小组赛A	哈尔滨工程大学	创梦之翼	北方工业大学	DreamTeam	0	2
1219	2019	北部	18	小组赛B	沈阳航空航天大学	SH黑鹰	大连交通大学	TOE	0	2
1220	2019	北部	19	小组赛C	中科大-哈理工荣成	LVCMOS	东北大学	T-DT	0	2
1221	2019	北部	20	小组赛D	上海科技大学	Magicians	中国石油大学（北京）	SPR	0	2
1222	2019	北部	21	小组赛E	哈尔滨工业大学（威海）	HERO	中央民族大学	参北斗	1	1
1223	2019	北部	22	小组赛F	广东交通职业技术学院	晴天	哈尔滨工业大学	斯坦德 I Hiter	0	2
1224	2019	北部	23	小组赛G	上海大学	SRM	华北科技学院	风暴	0	2
1225	2019	北部	24	小组赛H	沈阳理工大学	Ambition	山东科技大学	SmartRobot	1	1
1226	2019	北部	25	小组赛A	河北科技大学	Actor&Thinker	北京科技大学	Reborn	2	0
1227	2019	北部	26	小组赛B	桂林电子科技大学北海校区	Gtinder	燕山大学	燕鹰	0	2
1228	2019	北部	27	小组赛C	黄冈师范学院	HDR	济宁学院	凌云	0	2
1229	2019	北部	28	小组赛D	潍坊科技学院	AIC	天津大学	北洋机甲	0	2
1230	2019	北部	29	小组赛E	西南交通大学	复兴号	河北轨道运输职业技术学院	奇点智联	0	2
1231	2019	北部	30	小组赛F	北京理工大学	追梦	郑州大学	WG SPARK	2	0
1232	2019	北部	31	小组赛G	华北理工大学	Horizon	北京航空航天大学	Robo_MONSTER	2	0
1233	2019	北部	32	小组赛H	防灾科技学院	思玄	哈尔滨理工大学	A.I.R.	1	1
1234	2019	北部	33	小组赛A	北方工业大学	DreamTeam	河北科技大学	Actor&Thinker	1	1
1235	2019	北部	34	小组赛B	大连交通大学	TOE	桂林电子科技大学北海校区	Gtinder	2	0
1236	2019	北部	35	小组赛C	东北大学	T-DT	黄冈师范学院	HDR	2	0
1237	2019	北部	36	小组赛D	中国石油大学（北京）	SPR	潍坊科技学院	AIC	2	0
1238	2019	北部	37	小组赛E	中央民族大学	参北斗	西南交通大学	复兴号	2	0
1239	2019	北部	38	小组赛F	哈尔滨工业大学	斯坦德 I Hiter	北京理工大学	追梦	2	0
1240	2019	北部	39	小组赛G	华北科技学院	风暴	华北理工大学	Horizon	2	0
1241	2019	北部	40	小组赛H	山东科技大学	SmartRobot	防灾科技学院	思玄	1	1
1242	2019	北部	41	小组赛A	北京科技大学	Reborn	哈尔滨工程大学	创梦之翼	1	1
1243	2019	北部	42	小组赛B	燕山大学	燕鹰	沈阳航空航天大学	SH黑鹰	1	1
1244	2019	北部	43	小组赛C	济宁学院	凌云	中科大-哈理工荣成	LVCMOS	2	0
1245	2019	北部	44	小组赛D	天津大学	北洋机甲	上海科技大学	Magicians	0	2
1246	2019	北部	45	小组赛E	河北轨道运输职业技术学院	奇点智联	哈尔滨工业大学（威海）	HERO	1	1
1247	2019	北部	46	小组赛F	郑州大学	WG SPARK	广东交通职业技术学院	晴天	2	0
1248	2019	北部	47	小组赛G	北京航空航天大学	Robo_MONSTER	上海大学	SRM	0	2
1249	2019	北部	48	小组赛H	哈尔滨理工大学	A.I.R.	沈阳理工大学	Ambition	1	1
1250	2019	北部	49	16进8淘汰赛	北方工业大学	DreamTeam	燕山大学	燕鹰	2	0
1251	2019	北部	50	16进8淘汰赛	上海科技大学	Magicians	东北大学	T-DT	0	2
1252	2019	北部	51	16进8淘汰赛	中央民族大学	参北斗	北京理工大学	追梦	2	0
1253	2019	北部	52	16进8淘汰赛	沈阳理工大学	Ambition	华北科技学院	风暴	0	2
1254	2019	北部	53	16进8淘汰赛	河北科技大学	Actor&Thinker	大连交通大学	TOE	1	2
1255	2019	北部	54	16进8淘汰赛	中国石油大学（北京）	SPR	济宁学院	凌云	2	0
1256	2019	北部	55	16进8淘汰赛	哈尔滨工业大学（威海）	HERO	哈尔滨工业大学	斯坦德 I Hiter	0	2
1257	2019	北部	56	16进8淘汰赛	山东科技大学	SmartRobot	华北理工大学	Horizon	2	0
1258	2019	北部	57	16进8胜者组	北方工业大学	DreamTeam	东北大学	T-DT	1	2
1259	2019	北部	58	16进8胜者组	中央民族大学	参北斗	华北科技学院	风暴	0	2
1260	2019	北部	59	16进8胜者组	大连交通大学	TOE	中国石油大学（北京）	SPR	2	0
1261	2019	北部	60	16进8胜者组	哈尔滨工业大学	斯坦德 I Hiter	山东科技大学	SmartRobot	2	0
1262	2019	北部	61	16进8败者组第一轮	燕山大学	燕鹰	上海科技大学	Magicians	2	0
1263	2019	北部	62	16进8败者组第一轮	北京理工大学	追梦	沈阳理工大学	Ambition	2	1
1264	2019	北部	63	16进8败者组第一轮	河北科技大学	Actor&Thinker	济宁学院	凌云	2	0
1265	2019	北部	64	16进8败者组第一轮	哈尔滨工业大学（威海）	HERO	华北理工大学	Horizon	2	1
1266	2019	北部	65	16进8败者组第二轮	中国石油大学（北京）	SPR	燕山大学	燕鹰	2	0
1267	2019	北部	66	16进8败者组第二轮	北京理工大学	追梦	山东科技大学	SmartRobot	0	2
1268	2019	北部	67	16进8败者组第二轮	北方工业大学	DreamTeam	河北科技大学	Actor&Thinker	0	2
1269	2019	北部	68	16进8败者组第二轮	哈尔滨工业大学（威海）	HERO	中央民族大学	参北斗	2	1
1270	2019	北部	69	8进4淘汰赛	东北大学	T-DT	山东科技大学	SmartRobot	2	0
1271	2019	北部	70	8进4淘汰赛	中国石油大学（北京）	SPR	华北科技学院	风暴	2	0
1272	2019	北部	71	8进4淘汰赛	大连交通大学	TOE	哈尔滨工业大学（威海）	HERO	2	0
1273	2019	北部	72	8进4淘汰赛	河北科技大学	Actor&Thinker	哈尔滨工业大学	斯坦德 I Hiter	0	2
1274	2019	北部	73	复活赛名额争夺赛	上海科技大学	Magicians	沈阳理工大学	Ambition	0	2
1275	2019	北部	74	复活赛名额争夺赛	济宁学院	凌云	华北理工大学	Horizon	0	2
1276	2019	北部	75	16进8败者组第三轮	燕山大学	燕鹰	北京理工大学	追梦	1	2
1277	2019	北部	76	16进8败者组第三轮	北方工业大学	DreamTeam	中央民族大学	参北斗	2	0
1278	2019	北部	77	半决赛	东北大学	T-DT	中国石油大学（北京）	SPR	2	1
1279	2019	北部	78	半决赛	大连交通大学	TOE	哈尔滨工业大学	斯坦德 I Hiter	0	2
1280	2019	北部	79	复活赛名额争夺赛	沈阳理工大学	Ambition	华北理工大学	Horizon	0	2
1281	2019	北部	80	总决赛名额争夺赛	北京理工大学	追梦	北方工业大学	DreamTeam	0	2
1282	2019	北部	81	季军赛	中国石油大学（北京）	SPR	大连交通大学	TOE	0	3
1283	2019	北部	82	决赛	东北大学	T-DT	哈尔滨工业大学	斯坦德 I Hiter	3	1
1284	2019	复活赛	1	小组赛A	浙江纺织服装职业技术学院	Robofuture	燕山大学	燕鹰	2	0
1285	2019	复活赛	2	小组赛B	西南民族大学	AmbitiousYounger	哈尔滨工程大学	创梦之翼	1	1
1286	2019	复活赛	3	小组赛C	华北理工大学	Horizon	浙江大学	Hello World	1	1
1287	2019	复活赛	4	小组赛D	东北林业大学	领志科技Ares	佛山科学技术学院	醒狮	0	2
1288	2019	复活赛	5	小组赛A	西安交通大学	速加网笃行	中央民族大学	参北斗	2	0
1289	2019	复活赛	6	小组赛B	四川大学	新日成_火锅	东南大学	ForwardUntoDawn	1	1
1290	2019	复活赛	7	小组赛C	西北农林科技大学	猎隼	电子科技大学	One Point Five	0	2
1291	2019	复活赛	8	小组赛D	北京理工大学	追梦	太原理工大学	TRoMaC	2	0
1292	2019	复活赛	9	小组赛A	中央民族大学	参北斗	浙江纺织服装职业技术学院	Robofuture	0	2
1293	2019	复活赛	10	小组赛B	东南大学	ForwardUntoDawn	西南民族大学	AmbitiousYounger	2	0
1294	2019	复活赛	11	小组赛C	浙江大学	Hello World	西北农林科技大学	猎隼	2	0
1295	2019	复活赛	12	小组赛D	佛山科学技术学院	醒狮	北京理工大学	追梦	1	1
1296	2019	复活赛	13	小组赛A	西安交通大学	速加网笃行	燕山大学	燕鹰	2	0
1297	2019	复活赛	14	小组赛B	四川大学	新日成_火锅	哈尔滨工程大学	创梦之翼	0	2
1298	2019	复活赛	15	小组赛C	华北理工大学	Horizon	电子科技大学	One Point Five	0	2
1299	2019	复活赛	16	小组赛D	东北林业大学	领志科技Ares	太原理工大学	TRoMaC	2	0
1300	2019	复活赛	17	小组赛A	浙江纺织服装职业技术学院	Robofuture	西安交通大学	速加网笃行	0	2
1301	2019	复活赛	18	小组赛B	西南民族大学	AmbitiousYounger	四川大学	新日成_火锅	0	2
1302	2019	复活赛	19	小组赛C	电子科技大学	One Point Five	浙江大学	Hello World	2	0
1303	2019	复活赛	20	小组赛D	太原理工大学	TRoMaC	佛山科学技术学院	醒狮	1	1
1304	2019	复活赛	21	小组赛A	燕山大学	燕鹰	中央民族大学	参北斗	0	2
1305	2019	复活赛	22	小组赛B	哈尔滨工程大学	创梦之翼	东南大学	ForwardUntoDawn	2	0
